50.869525,4.490710
50.869506,4.485562
50.873797,4.465790
50.884626,4.460306
50.894528,4.450500
50.902792,4.433756
50.913415,4.421543
50.911732,4.400705
50.915562,4.378509
50.917623,4.355890
50.909370,4.336387
50.898581,4.321972
50.893109,4.306337
50.886998,4.290500
50.877870,4.276819
50.880250,4.256256
50.883027,4.231922
50.882585,4.207551
50.880643,4.181978
50.883853,4.157310
50.888969,4.133120
50.895547,4.109780
50.903070,4.087524
50.910669,4.064922
50.915415,4.040510
50.924189,4.022480
50.929322,4.002352
50.928596,3.987872
50.926299,3.974564
50.929131,3.949311
50.936170,3.925882
50.945108,3.903832
50.954089,3.881831
50.963017,3.859772
50.972443,3.838255
50.982751,3.817718
50.991726,3.795308
50.998930,3.771665
51.004764,3.748239
51.011458,3.724493
51.017267,3.700166
51.023809,3.675256
51.030744,3.651048
51.037648,3.626800
51.043562,3.601948
51.049018,3.576876
51.054278,3.552621
51.059156,3.527277
51.064058,3.501958
51.069543,3.476912
51.075107,3.451933
51.083358,3.428939
51.092374,3.406622
51.101351,3.384265
51.110215,3.361770
51.117411,3.337853
51.124201,3.313601
51.130922,3.289386
51.137626,3.265559
51.143451,3.247663
51.140270,3.249753
51.134903,3.255560
51.125623,3.263959
51.117823,3.271438
51.112411,3.278756
51.105204,3.272949
51.102497,3.270384
